"","species","state","year","lake.id","level","linf","k","t0","minage","maxage"
"3641","walleye","sd",2001,"ELM-Lake-5-800","lakeyear",35.5067570028118,527373700013.968,-3.64483814124284,0,8
"3642","walleye","sd",2001,"FTR-Lake-6327-001","lakeyear",54.6966534883745,0.266528476565238,-1.27795998847656,0,9
"3643","walleye","sd",2001,"UJA-Lake-831-800","lakeyear",31.8074069423794,48990.6848637345,-3.92704947877649,0,7
"3644","walleye","sd",2001,"ANR-Lake-4-000","lakeyear",35.046513630689,249.153586710412,-0.608565992496924,0,7
"3645","walleye","sd",2001,"LKT-Lake-55-801","lakeyear",204.164893452977,0.033272469997372,-2.40307740088143,1,8
"3646","walleye","sd",2001,"LLO-Lake-2952-000","lakeyear",73.5328193867133,0.0916415589773752,-3.35852388158978,0,8
"3647","walleye","sd",2001,"ULO-Lake-933-000","lakeyear",33.1401872869939,153.879991341763,-0.00339323474749053,0,10
"3648","walleye","sd",2001,"UBS-Lake-411-000","lakeyear",34.1901397845624,1.44569849101618e+30,-3.79671671810621,0,6
"3649","walleye","sd",2001,"SFG-Lake-1017-000","lakeyear",43.1392661203923,0.483730940471196,-0.448088077520342,1,6
"3650","walleye","sd",2001,"LLO-Lake-2952-001","lakeyear",31.0920254034231,72999512792396.4,-1.00180568598174,0,10
"3651","walleye","sd",2001,"LBF-Lake-768-000","lakeyear",132740507.327043,3.6910044663348e-08,-4.59840511975497,0,7
"3652","walleye","sd",2001,"UBS-Lake-409-800","lakeyear",48.9070557165056,0.306183024786253,-1.77121324261087,0,5
"3653","walleye","sd",2002,"LQP-Lake-56-000","lakeyear",70.7875330448196,0.169103143357537,-1.07734592062776,1,10
"3654","walleye","sd",2002,"UBS-Lake-411-003","lakeyear",54.2996348475278,0.384555305266418,-0.191804301555326,1,8
"3655","walleye","sd",2002,"MBS-Lake-232-000","lakeyear",59.4519478401486,0.193916017011381,-1.67723653812727,1,7
"3656","walleye","sd",2002,"UJA-Lake-866-001","lakeyear",166.060770859283,0.0480320080537564,-2.06843050801237,0,8
"3657","walleye","sd",2002,"UBS-Lake-196-000","lakeyear",57.5503096963307,0.19720840159819,-1.24889779205698,1,8
"3658","walleye","sd",2002,"VER-Lake-62-800","lakeyear",40.8525625646695,388511.090335588,0.999997807809164,1,7
"3659","walleye","sd",2002,"UBS-Lake-171-000","lakeyear",49.600189526409,0.328568992699897,-0.771704969723708,0,6
"3660","walleye","sd",2002,"ELM-Lake-5-800","lakeyear",114.047972588734,0.0770093503531995,-1.90244916709005,1,8
"3661","walleye","sd",2002,"LBF-Lake-768-000","lakeyear",51.8572509040227,0.388558041789321,-0.65328170458521,1,6
"3662","walleye","sd",2002,"LKT-Lake-55-801","lakeyear",73.9982834640533,0.125385302308202,-2.40195656714317,1,8
"3663","walleye","sd",2002,"UJA-Lake-831-800","lakeyear",59.2041518658858,0.269127210455983,-0.898086733900917,0,8
"3664","walleye","sd",2002,"FTR-Lake-6327-001","lakeyear",51.812389798035,0.312375881572039,-1.11162551110779,0,10
"3665","walleye","sd",2002,"LLO-Lake-2952-000","lakeyear",43.5281267289536,0.591362464897731,-0.214919813927919,1,8
"3666","walleye","sd",2002,"ULO-Lake-933-000","lakeyear",44.4979708898818,0.557331379076317,-0.329646766717288,0,7
"3667","walleye","sd",2002,"SFG-Lake-1017-000","lakeyear",47.2982293398085,0.462861096504615,-0.375301653325806,1,7
"3668","walleye","sd",2002,"UBS-Lake-409-800","lakeyear",30.3944954928774,3.17630656080266,-12.5879858333857,0,5
"3669","walleye","sd",2002,"FTR-Lake-6327-000","lakeyear",56.0548683200064,0.283639507662006,-1.27646982013649,1,9
"3670","walleye","sd",2002,"LCL-Lake-73-000","lakeyear",31.3400127899373,5028010.52274007,-3.28896434847958,0,4
"3671","walleye","sd",2003,"UBS-Lake-358-000","lakeyear",30.8536867937646,342.087002835865,-0.190554599615578,0,7
"3672","walleye","sd",2003,"UJA-Lake-866-001","lakeyear",118.174401915241,0.0757673501733598,-1.6716004824406,0,9
"3673","walleye","sd",2003,"UBS-Lake-317-000","lakeyear",62.5840706186264,0.294386038109624,-0.916480623624199,1,7
"3674","walleye","sd",2003,"UBS-Lake-196-000","lakeyear",94.4138750268648,0.0863676702998584,-1.92965045845192,0,10
"3675","walleye","sd",2003,"VER-Lake-62-800","lakeyear",98.7443668222758,0.101110398834415,-1.91424013664765,0,8
"3676","walleye","sd",2003,"UBS-Lake-171-000","lakeyear",59.742542040872,0.182417219194652,-1.61883443565364,0,7
"3677","walleye","sd",2003,"LKT-Lake-55-801","lakeyear",92.5754323765406,0.111774744685608,-1.72368904047216,0,8
"3678","walleye","sd",2003,"FTR-Lake-6327-001","lakeyear",61.3513413213865,0.200088297610002,-1.57197814114293,0,9
"3679","walleye","sd",2003,"UBS-Lake-409-800","lakeyear",64.6761106774237,0.174744570707519,-2.14940771301766,0,6
"3680","walleye","sd",2003,"LLO-Lake-2952-000","lakeyear",62.9687690392027,0.217421623343269,-1.29365887377613,0,9
"3681","walleye","sd",2003,"ULO-Lake-933-000","lakeyear",60.1472630873519,0.230168005218182,-0.760177488001882,1,6
"3682","walleye","sd",2003,"LBF-Lake-768-000","lakeyear",54.016071468317,0.324715913679241,-0.803409037328121,1,7
"3683","walleye","sd",2003,"UJA-Lake-866-000","lakeyear",37.693082193423,2718243491.69945,-2.66639205331403,0,6
"3684","walleye","sd",2003,"LLO-Lake-2952-001","lakeyear",65.7251195267824,0.196583056729545,-1.0343116911902,1,9
"3685","walleye","sd",2003,"LCL-Lake-73-000","lakeyear",37.8793124146148,335.987035824652,-1.10527459031889,0,10
"3686","walleye","sd",2004,"UBS-Lake-196-000","lakeyear",57.511932699776,0.19480911928958,-1.13201022539043,0,10
"3687","walleye","sd",2004,"UJA-Lake-866-004","lakeyear",309284.855272445,1.88050178323572e-05,-3.09543173561418,0,6
"3688","walleye","sd",2004,"UBS-Lake-317-000","lakeyear",44.632348650503,5.95289546561929,-17.6820142758743,1,8
"3689","walleye","sd",2004,"SFG-Lake-1017-000","lakeyear",170.189368745559,0.03398654214129,-3.33447863663544,1,7
"3690","walleye","sd",2004,"ULO-Lake-933-000","lakeyear",48.6302545484111,0.291813793161499,-1.20070900033144,1,10
"3691","walleye","sd",2004,"LBF-Lake-768-000","lakeyear",67.7980242378014,0.163634775917621,-1.66352211444264,1,7
"3692","walleye","sd",2004,"UJA-Lake-866-000","lakeyear",54.138769269036,0.471734270751391,-0.629468602100349,0,7
"3693","walleye","sd",2004,"MBS-Lake-233-800","lakeyear",80.3186689116225,0.183789389693867,-1.29095645419648,0,8
"3694","walleye","sd",2004,"LLO-Lake-2952-001","lakeyear",35.589642401613,481.44931918116,0.849921202781825,1,10
"3695","walleye","sd",2004,"UBS-Lake-409-800","lakeyear",41.6052698449689,15816.9042102705,-2.58887300916678,2,6
"3696","walleye","sd",2004,"FTR-Lake-6327-000","lakeyear",57.4374390492836,0.230586026229509,-1.63728776947592,0,6
"3697","walleye","sd",2005,"LBS-Lake-70-000","lakeyear",59.7090483924713,0.523973018829947,0.551938859550451,2,6
"3698","walleye","sd",2005,"UJA-Lake-866-004","lakeyear",76.5408251887537,0.125966860864754,-1.94755899214777,1,6
"3699","walleye","sd",2005,"MBS-Lake-232-000","lakeyear",29.4761864296344,19056713272.9823,-2.13346910098902,0,8
"3700","walleye","sd",2005,"UBS-Lake-196-000","lakeyear",32.0495247401272,437069641420.57,-1.90004827347043,0,10
"3701","walleye","sd",2005,"UJA-Lake-917-001","lakeyear",77.0896242298546,0.122210025804143,-1.55761478572575,0,10
"3702","walleye","sd",2005,"LBF-Lake-768-000","lakeyear",35.7142857168089,883564386770.309,-8.97029812557261,2,6
"3703","walleye","sd",2005,"LKT-Lake-55-801","lakeyear",110.264217157273,0.0635308853259256,-3.348357169211,0,9
"3704","walleye","sd",2005,"ANR-Lake-4-000","lakeyear",75.0720845458718,0.16250373750833,-1.93741951885478,1,6
"3705","walleye","sd",2005,"LLO-Lake-2952-000","lakeyear",57.9174634305223,0.258728660612472,-2.33446090837781,1,10
"3706","walleye","sd",2005,"ULO-Lake-933-000","lakeyear",38.7124449394433,444278.275036551,-2.05416712018007,0,10
"3707","walleye","sd",2005,"UJA-Lake-866-000","lakeyear",41.5983606537275,4043.15350141622,-0.479862338434905,1,8
"3708","walleye","sd",2005,"LLO-Lake-2952-001","lakeyear",52.6508841024356,0.39030557097059,-0.535410704876524,0,10
"3709","walleye","sd",2005,"UBS-Lake-409-800","lakeyear",48.2159456347326,0.47955223002076,-0.95392845134421,0,8
"3710","walleye","sd",2005,"FTR-Lake-6327-000","lakeyear",36.2949308692875,300146450.089735,-0.262848437902356,0,6
"3711","walleye","sd",2005,"LCL-Lake-73-000","lakeyear",51.4278894831034,0.465829562785829,-0.920373253827076,0,7
"3712","walleye","sd",2006,"UBS-Lake-1-000","lakeyear",74.0221381464359,0.147879660068327,-1.67385716277782,1,8
"3713","walleye","sd",2006,"UBS-Lake-358-000","lakeyear",60.0551850417503,0.158539693732218,-2.22150376576957,0,9
"3714","walleye","sd",2006,"UBS-Lake-411-003","lakeyear",60.1948964077671,0.199880801580113,-0.908503661179619,2,10
"3715","walleye","sd",2006,"UJA-Lake-866-004","lakeyear",60.0411349839996,0.211814115012053,-1.91047260244807,1,7
"3716","walleye","sd",2006,"UBS-Lake-196-000","lakeyear",31.5044990515717,981.054730958473,-0.658378620385811,0,10
"3717","walleye","sd",2006,"UJA-Lake-917-001","lakeyear",69.9828962248365,0.172784311679322,-1.05068787503657,1,10
"3718","walleye","sd",2006,"LBS-Lake-135-001","lakeyear",89.0346637958825,0.10331438571736,-2.16516388054238,0,9
"3719","walleye","sd",2006,"LBF-Lake-768-000","lakeyear",36.5573770485167,2859.09465427016,-1.26884686048373,1,5
"3720","walleye","sd",2006,"SFG-Lake-1017-000","lakeyear",63.1979054911144,0.127746241383104,-3.04098589148913,1,5
"3721","walleye","sd",2006,"ANR-Lake-4-000","lakeyear",34.2343764856743,309.601619359115,-2.11817692959318,1,5
"3722","walleye","sd",2006,"UBS-Lake-76-000","lakeyear",42.6159996898281,4886.70778107027,-1.39205186866513,0,10
"3723","walleye","sd",2006,"LLO-Lake-2952-000","lakeyear",57.4679464039097,0.36037327673132,-1.07717069382471,1,10
"3724","walleye","sd",2006,"ULO-Lake-933-000","lakeyear",49.0662016288978,0.488683238044688,-0.655096502935773,1,10
"3725","walleye","sd",2006,"LLO-Lake-2952-001","lakeyear",55.5883180575173,0.402944189318786,-0.449886357308445,1,10
"3726","walleye","sd",2006,"UBS-Lake-409-800","lakeyear",52.5726891321546,0.447909365537276,-1.24110907777687,0,9
"3727","walleye","sd",2006,"FTR-Lake-6327-000","lakeyear",50.0515572328989,0.417236185049974,-0.779928141512663,0,9
"3728","walleye","sd",2007,"UBS-Lake-358-000","lakeyear",53.4393491263734,0.259208194593755,-1.16713451248066,0,7
"3729","walleye","sd",2007,"UBS-Lake-196-000","lakeyear",62.9266455506444,0.174169667562197,-1.36665250817918,0,10
"3730","walleye","sd",2007,"GRA-Lake-511-000","lakeyear",61.537021188817,0.249830294502153,-1.38789065691635,0,10
"3731","walleye","sd",2007,"LLO-Lake-2428-000","lakeyear",483408867.536419,5.8651318134279e-09,-10.7696040390448,3,10
"3732","walleye","sd",2007,"LBF-Lake-768-000","lakeyear",43.8161391185343,0.651074223100853,-0.252780145595636,1,6
"3733","walleye","sd",2007,"SFG-Lake-1017-000","lakeyear",49.0275023186115,0.343332153223457,-0.823236181623447,1,5
"3734","walleye","sd",2007,"ULO-Lake-933-000","lakeyear",48.8543447167508,0.520082663388621,-0.653270136985654,0,10
"3735","walleye","sd",2007,"LLO-Lake-2952-000","lakeyear",57.0967980385439,0.392094089229916,-0.773078276073735,1,10
"3736","walleye","sd",2007,"UJA-Lake-866-000","lakeyear",58.2646938408401,0.445207732534326,-0.335309198181589,1,10
"3737","walleye","sd",2007,"LLO-Lake-2952-001","lakeyear",33.5187970601375,114209750348190176,-3.29036771013974,0,10
"3738","walleye","sd",2007,"UBS-Lake-409-800","lakeyear",53.1555256459045,0.537353726611094,-0.629619692524023,0,10
"3739","walleye","sd",2007,"MUD-Lake-308-003","lakeyear",57.0003884695495,0.347096744554466,-0.82341288966609,0,10
"3740","walleye","sd",2007,"LCL-Lake-73-000","lakeyear",68.7601638523305,0.169603092597491,-1.83514838780677,0,8
"3741","walleye","sd",2008,"UBS-Lake-175-001","lakeyear",50.4831696791673,0.913282908759904,0.55662456015673,1,8
"3742","walleye","sd",2008,"UJA-Lake-866-004","lakeyear",55.2036991674412,0.367679838416394,-1.09454253788472,0,8
"3743","walleye","sd",2008,"UBS-Lake-411-003","lakeyear",53.0974933448019,0.301177574035763,-0.197732871271049,1,10
"3744","walleye","sd",2008,"LBF-Lake-768-000","lakeyear",86074692.3194612,3.25829585868377e-08,-9.83027751975286,1,7
"3745","walleye","sd",2008,"UBS-Lake-411-000","lakeyear",45.9029538526324,0.29391934574793,-1.05989853672433,0,9
"3746","walleye","sd",2008,"LLO-Lake-2952-000","lakeyear",57.4371360340306,0.391479678701476,-0.622525773380858,0,10
"3747","walleye","sd",2008,"ULO-Lake-933-000","lakeyear",54.8534240508909,0.408771496405212,-0.619392090479324,0,10
"3748","walleye","sd",2008,"LLO-Lake-2952-001","lakeyear",57.5160137980538,0.367615134585408,-0.474427624206778,0,10
"3749","walleye","sd",2008,"FTR-Lake-6327-000","lakeyear",52.5418349292867,0.285380611178471,-1.07463894249483,0,10
"3750","walleye","sd",2008,"MUD-Lake-308-003","lakeyear",59.5599309571939,0.274705184139214,-1.18369149053375,0,9
"3751","walleye","sd",2008,"LCL-Lake-73-000","lakeyear",38.8313257881397,22752.4963454388,-0.6079017024514,0,10
"3752","walleye","sd",2009,"MUD-Lake-317-000","lakeyear",43.4633973601569,34130.9317521072,0.956680997898021,1,8
"3753","walleye","sd",2009,"LBF-Lake-768-000","lakeyear",37.6296300757698,36.3039463560637,-1.06623450905886,1,8
"3754","walleye","sd",2009,"FTR-Lake-6327-001","lakeyear",46.959727769023,0.380816449031796,-1.07957190986019,1,10
"3755","walleye","sd",2009,"UBS-Lake-76-000","lakeyear",60.7194055571604,0.386854102719064,-0.625675634142732,0,10
"3756","walleye","sd",2009,"SFG-Lake-1017-000","lakeyear",51.9897689782946,0.234004413757024,-1.8067800668471,1,10
"3757","walleye","sd",2009,"LLO-Lake-2952-000","lakeyear",45.0614335188367,75920595245.8822,-4.83311896869891,0,10
"3758","walleye","sd",2009,"ULO-Lake-933-000","lakeyear",57.0019607043967,0.401976358698599,-0.601318153835893,0,8
"3759","walleye","sd",2009,"LLO-Lake-2952-001","lakeyear",59.0125501790222,0.343226642754964,-0.610937025634707,0,10
"3760","walleye","sd",2009,"MUD-Lake-308-003","lakeyear",54.8886845688134,0.362893860368892,-1.05226320754003,0,10
"3761","walleye","sd",2009,"FTR-Lake-6327-000","lakeyear",49.0514071391166,0.336727847337895,-0.991122925860842,0,10
"3762","walleye","sd",2009,"LCL-Lake-73-000","lakeyear",52.9308715538054,0.61655006260367,-0.223009912323861,1,10
"3763","walleye","sd",2010,"MUD-Lake-317-000","lakeyear",61.0707322289433,0.264481618661257,-1.39301698898696,0,10
"3764","walleye","sd",2010,"ANR-Lake-4-000","lakeyear",41.8604645973652,1546.88492198348,0.999349978478347,1,9
"3765","walleye","sd",2010,"FTR-Lake-6327-001","lakeyear",44.9723357689768,0.557097165901879,-0.60667713114526,0,10
"3766","walleye","sd",2010,"LLO-Lake-2952-000","lakeyear",58.5378434060158,0.393468286666106,-0.774345907110187,1,10
"3767","walleye","sd",2010,"ULO-Lake-933-000","lakeyear",29.7777770296043,6636342.14373932,-6.74564182230047,1,10
"3768","walleye","sd",2010,"UBS-Lake-409-800","lakeyear",38.5545454511116,38939.7355145257,-0.165315705074428,0,10
"3769","walleye","sd",2010,"LLO-Lake-2952-001","lakeyear",31.5753425754689,85973457.5919686,-16.9205295628091,0,10
"3770","walleye","sd",2010,"FTR-Lake-6327-000","lakeyear",48.1118455348793,0.476590725950563,-0.802826020540962,0,10
"3771","walleye","sd",2011,"MUD-Lake-317-000","lakeyear",61.2391524184645,0.412299881041188,-0.121269057228174,1,10
"3772","walleye","sd",2011,"UBS-Lake-411-003","lakeyear",53.4886880748359,0.323774935980246,-0.606061214771921,1,8
"3773","walleye","sd",2011,"UBS-Lake-171-000","lakeyear",42.0230207915818,0.539695456252703,-0.637471635482921,0,10
"3774","walleye","sd",2011,"LBS-Lake-135-000","lakeyear",31.9999993106547,2645953.86391833,-0.0086716595312355,0,4
"3775","walleye","sd",2011,"LBF-Lake-768-000","lakeyear",51.6449142781071,0.393508814163938,0.469297027810826,2,10
"3776","walleye","sd",2011,"ANR-Lake-4-000","lakeyear",40.4776120328312,375.738068266737,-0.0285832897262833,1,10
"3777","walleye","sd",2011,"FTR-Lake-6327-001","lakeyear",48.0784723508502,0.489045686038001,-0.468572032342725,0,10
"3778","walleye","sd",2011,"UBS-Lake-411-000","lakeyear",42.2593398972019,0.567699168186502,-0.560078067592663,0,8
"3779","walleye","sd",2011,"ULO-Lake-933-000","lakeyear",75.2326970991944,0.182479421051223,-0.612218866296997,0,10
"3780","walleye","sd",2011,"LLO-Lake-2952-000","lakeyear",39.2294612861173,844769356120.454,-3.22540417169464,0,10
"3781","walleye","sd",2011,"LLO-Lake-2952-001","lakeyear",69.7918911948566,0.243426663377833,-0.46474263018527,0,10
"3782","walleye","sd",2011,"FTR-Lake-6327-000","lakeyear",49.4114331153303,0.484773778319765,-0.735772775640824,0,10
"3783","walleye","sd",2012,"UJA-Lake-866-002","lakeyear",31.7849462306531,20.5190087914107,-0.040610358599601,0,8
"3784","walleye","sd",2012,"UBS-Lake-171-000","lakeyear",44.0792134147398,0.429687492099272,-0.900681630904598,0,10
"3785","walleye","sd",2012,"LBF-Lake-768-000","lakeyear",49.9342411443127,0.330829402589561,-0.438073502278229,1,10
"3786","walleye","sd",2012,"UBS-Lake-76-000","lakeyear",62.6920875965051,0.415723716932908,-0.576559796065233,0,10
"3787","walleye","sd",2012,"UBS-Lake-411-000","lakeyear",47.8135100694063,0.392238634103288,-0.672013747283748,0,10
"3788","walleye","sd",2012,"LLO-Lake-2952-000","lakeyear",36.3457954308141,262.504005605296,-2.29570724707178,0,10
"3789","walleye","sd",2012,"LLO-Lake-2952-001","lakeyear",168.863278723874,0.0509345181470067,-1.43754269378981,0,10
"3790","walleye","sd",2012,"ULO-Lake-933-000","lakeyear",224.235056510697,0.0280639811376267,-2.49285551983903,0,10
"3791","walleye","sd",2012,"FTR-Lake-6327-000","lakeyear",575539932.733915,7.57835838227389e-09,-5.19590497935438,0,10
"3792","walleye","sd",2013,"MUD-Lake-317-000","lakeyear",43.9459460051622,30.3562969400788,0.345638725450084,1,10
"3793","walleye","sd",2013,"UJA-Lake-866-001","lakeyear",78.8180885480272,0.14795045268663,-1.29738143577658,0,10
"3794","walleye","sd",2013,"LBS-Lake-204-000","lakeyear",102.616579621482,0.0759185743613155,-2.51296633277512,0,9
"3795","walleye","sd",2013,"UBS-Lake-196-000","lakeyear",28.3246753316475,6.13913421214653,-3.79182352371815,0,10
"3796","walleye","sd",2013,"LBF-Lake-768-000","lakeyear",48.2980273613102,0.343301431605461,-0.673280375848598,1,10
"3797","walleye","sd",2013,"FTR-Lake-6327-001","lakeyear",43.7690630215367,0.56628159618119,-0.520860188306555,0,10
"3798","walleye","sd",2013,"MUD-Lake-346-000","lakeyear",62.1397113775396,0.370934422571384,-0.564537492028646,1,9
"3799","walleye","sd",2013,"FTR-Lake-6327-000","lakeyear",59.7317771958011,0.253204416248791,-0.926556233531066,0,10
"3800","walleye","sd",2013,"LCL-Lake-73-000","lakeyear",50.216629051218,0.566938723548635,-0.50573788201195,0,10
"3801","walleye","sd",2014,"MUD-Lake-317-000","lakeyear",62.437256082354,0.238813298873991,-1.05920279757484,0,10
"3802","walleye","sd",2014,"UJA-Lake-866-002","lakeyear",62.0396688888896,0.151439619276315,-2.1620388042859,0,8
"3803","walleye","sd",2014,"FTR-Lake-6327-001","lakeyear",43.5746168227238,0.676618783880953,-0.143380432778628,1,9
"3804","walleye","sd",2014,"LBF-Lake-768-000","lakeyear",34.958903463328,2870.82863269401,-14.2152194731312,1,10
"3805","walleye","sd",2014,"LLO-Lake-2952-000","lakeyear",33.2780745307026,32183369585.81,-9.55691756185656,0,10
"3806","walleye","sd",2014,"ULO-Lake-933-000","lakeyear",42.9137486304568,0.41367298164511,-0.885315650277718,0,8
"3807","walleye","sd",2014,"MBS-Lake-65-000","lakeyear",38.9569808541231,14942.1876841679,-7.38331150991796,0,8
"3808","walleye","sd",2014,"LLO-Lake-2952-001","lakeyear",313.828054171099,0.0143114404856978,-4.10868866172258,0,10
"3809","walleye","sd",2014,"UBS-Lake-409-800","lakeyear",30.3196716187793,697.498311094966,-0.150410892514294,0,10
"3810","walleye","sd",2014,"FTR-Lake-6327-000","lakeyear",50.1786255464234,0.296687754354183,-1.14949881027223,0,10
"3811","walleye","sd",2015,"MUD-Lake-317-000","lakeyear",68.5655702732943,0.194733743386853,-1.20512376823646,0,10
"3812","walleye","sd",2015,"UBS-Lake-1-000","lakeyear",60.6875918730358,0.309177729210696,-0.118345514286235,1,10
"3813","walleye","sd",2015,"UBS-Lake-358-000","lakeyear",55.5023577760901,0.231381871953108,-1.34194287617959,0,8
"3814","walleye","sd",2015,"LBF-Lake-528-000","lakeyear",34.3088279713898,15689978.6503604,-14.9223722564354,1,9
"3815","walleye","sd",2015,"MBS-Lake-405-000","lakeyear",52.7048107043077,0.354551952710106,-0.948472736162103,0,10
"3816","walleye","sd",2015,"MBS-Lake-115-003","lakeyear",52.8794746953446,0.336981416736384,-0.859760316805206,0,9
"3817","walleye","sd",2015,"FTR-Lake-6327-001","lakeyear",37.0837002874698,328.433937174072,0.997366085411054,1,9
"3818","walleye","sd",2015,"ANR-Lake-4-000","lakeyear",42.2808979012099,955.911386345479,0.968531802526208,1,10
"3819","walleye","sd",2015,"LKT-Lake-55-801","lakeyear",70.0526535987623,0.139974870533938,-1.66774984592604,0,9
"3820","walleye","sd",2015,"LLO-Lake-2952-000","lakeyear",58.5027809093269,0.214825188410508,-1.11017760324981,0,6
"3821","walleye","sd",2015,"ULO-Lake-933-000","lakeyear",40.1127968836389,0.819483020534998,0.0653329214451761,1,6
"3822","walleye","sd",2015,"SFG-Lake-1017-000","lakeyear",46.5221672141399,0.407837179234878,-0.563834911383616,1,7
"3823","walleye","sd",2015,"MBS-Lake-233-800","lakeyear",64.0352433090249,0.294791328346809,-0.786426210814543,0,10
"3824","walleye","sd",2015,"LLO-Lake-2952-001","lakeyear",31.9634130483127,17.8672110870894,0.0511741752707615,1,10
"3825","walleye","sd",2015,"UBS-Lake-76-000","lakeyear",67.885507959679,0.279209582446022,-0.836707594563059,0,10
"3826","walleye","sd",2015,"UBS-Lake-409-800","lakeyear",97.6426585716273,0.0741826096160591,-2.36815074786728,0,10
"3827","walleye","sd",2015,"FTR-Lake-6327-000","lakeyear",54.051902320282,0.264802578923702,-1.35881351906176,0,10
"3828","walleye","sd",2016,"MUD-Lake-317-000","lakeyear",61.0939004263059,0.22494988348183,-1.39480359584549,0,10
"3829","walleye","sd",2016,"UJA-Lake-866-002","lakeyear",46.8893674835747,0.258447774684671,-2.1130292128677,0,7
"3830","walleye","sd",2016,"UBS-Lake-320-000","lakeyear",68.425406491919,0.231249022770806,-1.37735613912438,1,10
"3831","walleye","sd",2016,"LBS-Lake-204-000","lakeyear",53.5067958914954,0.304185513065583,-1.53151739262045,1,10
"3832","walleye","sd",2016,"WMC-Lake-526-000","lakeyear",47.7874588491374,0.3250746439206,-0.340404174348254,2,9
"3833","walleye","sd",2016,"UBS-Lake-410-000","lakeyear",69.1652398283834,0.167086152550846,-2.17366054280151,1,10
"3834","walleye","sd",2016,"UBS-Lake-196-000","lakeyear",31.0705882022055,3638.75765039197,-1.11468426523378,0,10
"3835","walleye","sd",2016,"UBS-Lake-143-000","lakeyear",46.1144968203699,10.5405560693561,-0.635942924256003,1,10
"3836","walleye","sd",2016,"FTR-Lake-6327-001","lakeyear",36.3118634696114,26.2563583099793,-0.996459952020449,0,10
"3837","walleye","sd",2016,"SNK-Lake-435-000","lakeyear",43.5227273057105,28377456829.3073,-1.76887351745809,0,10
"3838","walleye","sd",2016,"LBF-Lake-528-000","lakeyear",52.3677642997046,0.274162566767818,-0.856757677559083,1,8
"3839","walleye","sd",2016,"ULO-Lake-933-000","lakeyear",53.0728933456292,0.313390023982878,-0.309019933386178,1,7
"3840","walleye","sd",2016,"SFG-Lake-1017-000","lakeyear",50.8065522570423,0.375492866263142,-0.372291342457839,2,8
"3841","walleye","sd",2016,"MUD-Lake-346-000","lakeyear",59.9804537475062,0.444073328034259,-0.414897713500779,0,10
"3842","walleye","sd",2016,"UBS-Lake-409-800","lakeyear",39.9272729822554,38.3444086233371,-0.0135219509227752,0,10
"3843","walleye","sd",2016,"FTR-Lake-6327-000","lakeyear",50.6864688963449,0.418444338869462,-0.872361810646585,0,10
"3844","walleye","sd",2016,"MUD-Lake-308-003","lakeyear",70.6881585072876,0.192064872105434,-1.36897587637394,0,10
"3845","walleye","sd",2017,"UJA-Lake-782-000","lakeyear",60.8624382463354,0.275094992378395,-0.696788250216123,1,10
"3846","walleye","sd",2017,"UBS-Lake-411-003","lakeyear",60.7092519038395,0.279757096112988,-0.298711202629529,2,10
"3847","walleye","sd",2017,"UBS-Lake-303-001","lakeyear",69.6149516170592,0.249851910713297,-0.594253670922634,1,10
"3848","walleye","sd",2017,"FTR-Lake-6327-001","lakeyear",35.3307278193377,13181255399227014,-27.172223754547,0,10
"3849","walleye","sd",2017,"ULO-Lake-933-000","lakeyear",23.0634455321812,15.023555424144,-2.45538584176997,0,8
"3850","walleye","sd",2017,"LLO-Lake-2952-000","lakeyear",141.117551556929,0.0490815768646193,-2.37371676953985,0,10
"3851","walleye","sd",2017,"LLO-Lake-2952-001","lakeyear",26.2229612124146,3522.63571282937,-0.152852086206383,0,8
"3852","walleye","sd",2017,"UBS-Lake-409-800","lakeyear",45.8279098582332,0.426341416817892,-0.91759773636135,0,8
"3853","walleye","sd",2017,"MBS-Lake-233-800","lakeyear",70.49975833461,0.218361811870916,-1.40767491503476,0,10
"3854","walleye","sd",2017,"FTR-Lake-6327-000","lakeyear",39.3147540983654,24.5011543349862,-0.990543248697642,0,10
"3855","walleye","sd",2017,"MUD-Lake-308-003","lakeyear",62.0944270410259,0.29308086222077,-1.18238307684105,0,10
"3856","walleye","sd",2018,"LBS-Lake-204-000","lakeyear",57.7346069746204,0.379158858777038,-0.420795332636422,1,10
"3857","walleye","sd",2018,"TUR-Lake-498-000","lakeyear",55.7849577377182,0.398390387121116,-0.30897067410778,1,8
"3858","walleye","sd",2018,"UBS-Lake-358-000","lakeyear",56.8584599395746,0.250951765569158,-1.11884299524032,0,10
"3859","walleye","sd",2018,"WMC-Lake-1202-800","lakeyear",42.6470589952526,1185391.31601573,-0.941822429303225,2,10
"3860","walleye","sd",2018,"UJA-Lake-840-000","lakeyear",48.828947363306,21.6617305741036,0.965248855648783,1,10
"3861","walleye","sd",2018,"UBS-Lake-196-000","lakeyear",81602941.4313176,4.08030113676993e-08,-6.32067009218182,0,10
"3862","walleye","sd",2018,"MBS-Lake-232-000","lakeyear",88.2411425631305,0.121066096700422,-1.41360528459131,1,10
"3863","walleye","sd",2018,"MBS-Lake-115-003","lakeyear",59.5972244386836,0.292060685024663,-1.07830184514138,1,10
"3864","walleye","sd",2018,"FTR-Lake-6327-001","lakeyear",44.3551598222843,0.422457480151014,-0.854204643899333,0,10
